,country,continent,year,lifeExp,pop,gdpPercap,cluster
459,Burkina Faso,Africa,1987,49.557,7586551,912.0631417,2
460,Burkina Faso,Africa,1992,50.26,8878303,931.7527731,2
461,Burkina Faso,Africa,1997,50.324,10352843,946.2949618,2
462,Burkina Faso,Africa,2002,50.65,12251209,1037.645221,2
463,Burkina Faso,Africa,2007,52.295,14326203,1217.032994,2
464,Burundi,Africa,1952,39.031,2445618,339.2964587,2
465,Burundi,Africa,1957,40.533,2667518,379.5646281,2
466,Burundi,Africa,1962,42.045,2961915,355.2032273,2
467,Burundi,Africa,1967,43.548,3330989,412.9775136,2
468,Burundi,Africa,1972,44.057,3529983,464.0995039,2
469,Burundi,Africa,1977,45.91,3834415,556.1032651,2
470,Burundi,Africa,1982,47.471,4580410,559.603231,2
471,Burundi,Africa,1987,48.211,5126023,621.8188189,2
472,Burundi,Africa,1992,44.736,5809236,631.6998778,2
473,Burundi,Africa,1997,45.326,6121610,463.1151478,2
474,Burundi,Africa,2002,47.36,7021078,446.4035126,2
475,Burundi,Africa,2007,49.58,8390505,430.0706916,2
476,Cambodia,Asia,1952,39.417,4693836,368.4692856,2
477,Cambodia,Asia,1957,41.366,5322536,434.0383364,2
478,Cambodia,Asia,1962,43.415,6083619,496.9136476,2
479,Cambodia,Asia,1967,45.415,6960067,523.4323142,2
480,Cambodia,Asia,1972,40.317,7450606,421.6240257,2
481,Cambodia,Asia,1977,31.22,6978607,524.9721832,2
482,Cambodia,Asia,1982,50.957,7272485,624.4754784,2
483,Cambodia,Asia,1987,53.914,8371791,683.8955732,2
484,Cambodia,Asia,1992,55.803,10150094,682.3031755,2
485,Cambodia,Asia,1997,56.534,11782962,734.28517,2
486,Cambodia,Asia,2002,56.752,12926707,896.2260153,2
487,Cambodia,Asia,2007,59.723,14131858,1713.778686,2
488,Cameroon,Africa,1952,38.523,5009067,1172.667655,2
489,Cameroon,Africa,1957,40.428,5359923,1313.048099,2
490,Cameroon,Africa,1962,42.643,5793633,1399.607441,2
491,Cameroon,Africa,1967,44.799,6335506,1508.453148,2
492,Cameroon,Africa,1972,47.049,7021028,1684.146528,2
493,Cameroon,Africa,1977,49.355,7959865,1783.432873,2
494,Cameroon,Africa,1982,52.961,9250831,2367.983282,2
495,Cameroon,Africa,1987,54.985,10780667,2602.664206,2
496,Cameroon,Africa,1992,54.314,12467171,1793.163278,2
497,Cameroon,Africa,1997,52.199,14195809,1694.337469,2
498,Cameroon,Africa,2002,49.856,15929988,1934.011449,2
499,Cameroon,Africa,2007,50.43,17696293,2042.09524,2
500,Canada,Americas,1950,68.28,14011422,10581.26552,0
501,Canada,Americas,1951,68.55,14330675,10932.46678,0
502,Canada,Americas,1952,68.75,14785584,11367.16112,0
503,Canada,Americas,1953,69.13,15183375,11586.61455,0
504,Canada,Americas,1954,69.99,15636245,11173.2595,0
505,Canada,Americas,1955,70.05,16050356,11901.50949,0
506,Canada,Americas,1956,70.04,16445087,12555.54947,0
507,Canada,Americas,1957,69.96,17010154,12489.95006,0
508,Canada,Americas,1958,70.62,17462004,12384.41018,0
509,Canada,Americas,1959,70.66,17872034,12590.80033,0
510,Canada,Americas,1960,71.04,18266765,12701.48312,0
511,Canada,Americas,1961,71.27,18634977,12817.92217,0
512,Canada,Americas,1962,71.3,18985849,13462.48555,0
513,Canada,Americas,1963,71.31,19342841,13882.56266,0
514,Canada,Americas,1964,71.69,19711053,14510.89933,0
515,Canada,Americas,1965,71.79,20071104,15198.11009,0
516,Canada,Americas,1966,71.92,20448496,15884.83624,0
517,Canada,Americas,1967,72.13,20819767,16076.58803,0
518,Canada,Americas,1968,72.29,21143100,16658.21328,0
519,Canada,Americas,1969,72.45,21448073,17286.99329,0
520,Canada,Americas,1970,72.65,21749986,17487.45713,0
521,Canada,Americas,1971,72.98,22026400,18229.64274,0
522,Canada,Americas,1972,72.88,22284500,18970.57086,0
523,Canada,Americas,1973,73.11,22559500,20081.30717,0
524,Canada,Americas,1974,73.19,22874700,20613.59162,0
525,Canada,Americas,1975,73.49,23209200,20775.50508,0
526,Canada,Americas,1976,73.92,23517500,21626.08551,0
527,Canada,Americas,1977,74.21,23796400,22090.88306,0
528,Canada,Americas,1978,74.54,24036300,22754.82739,0
529,Canada,Americas,1979,74.9,24276900,23465.82672,0
530,Canada,Americas,1980,75.14,24593300,23473.89691,0
531,Canada,Americas,1981,75.55,24900000,23904.52565,0
532,Canada,Americas,1982,75.76,25201900,22898.79214,0
533,Canada,Americas,1983,76.13,25456300,23329.80455,0
534,Canada,Americas,1984,76.43,25701800,24431.84887,0
535,Canada,Americas,1985,76.41,25941600,25514.7852,0
536,Canada,Americas,1986,76.56,26203800,25921.16702,0
537,Canada,Americas,1987,76.86,26549700,26626.51503,0
538,Canada,Americas,1988,76.94,26894800,27562.41454,0
539,Canada,Americas,1989,77.2,27379300,27729.89597,0
540,Canada,Americas,1990,77.51,27790600,27387.27394,0
541,Canada,Americas,1991,77.69,28117600,26491.59562,0
542,Canada,Americas,1992,77.95,28523502,26342.88426,0
543,Canada,Americas,1993,77.83,28920644,26590.39937,0
544,Canada,Americas,1994,78.02,29262472,27543.90811,0
545,Canada,Americas,1995,78.14,29619002,27969.67291,0
546,Canada,Americas,1996,78.4,29983162,28074.83649,0
547,Canada,Americas,1997,78.61,30305843,28954.92589,0
548,Canada,Americas,1998,78.83,30628924,29837.45806,0
549,Canada,Americas,1999,79.06,30957019,31154.85646,0
550,Canada,Americas,2000,79.42,31278097,32448.60764,0
551,Canada,Americas,2001,79.65,31592805,32570.56646,0
552,Canada,Americas,2002,79.77,31902268,33328.96507,0
553,Canada,Americas,2003,79.95,32207113,33635.25438,0
554,Canada,Americas,2004,80.25,32507874,34346.96551,0
555,Canada,Americas,2005,80.36,32805041,35078.0,0
556,Canada,Americas,2007,80.653,33390141,36319.23501,0
557,Cape Verde,Africa,1952,48.48,155037,594.7341659,2
558,Cape Verde,Africa,1957,50.98,179516,583.6337743,2
559,Cape Verde,Africa,1962,52.98,209878,695.8088512,2
560,Cape Verde,Africa,1967,55.48,246787,765.8281051,2
561,Cape Verde,Africa,1972,57.48,275392,691.5225913,2
562,Cape Verde,Africa,1977,59.98,285691,667.7823441,2
563,Cape Verde,Africa,1982,61.766,304586,1181.352308,2
564,Cape Verde,Africa,1987,64.078,330779,1481.038343,2
565,Cape Verde,Africa,1997,68.646,388383,1902.832452,0
566,Cape Verde,Africa,2002,70.203,408760,2505.291423,0
567,Cape Verde,Africa,2007,71.677,423613,3205.479398,0
568,Central African Republic,Africa,1952,35.463,1291695,1071.310713,2
569,Central African Republic,Africa,1957,37.464,1392284,1190.844328,2
570,Central African Republic,Africa,1962,39.475,1523478,1193.068753,2
571,Central African Republic,Africa,1967,41.478,1733638,1136.056615,2
572,Central African Republic,Africa,1972,43.457,1927260,1070.013275,2
573,Central African Republic,Africa,1977,46.775,2167533,1109.374338,2
574,Central African Republic,Africa,1982,48.295,2476971,956.7529907,2
575,Central African Republic,Africa,1987,50.485,2840009,844.8763504,2
576,Central African Republic,Africa,1992,49.396,3265124,747.9055252,2
577,Central African Republic,Africa,1997,46.066,3696513,740.5063317,2
578,Central African Republic,Africa,2002,43.308,4048013,738.6906068,2
579,Central African Republic,Africa,2007,44.741,4369038,706.016537,2
580,Chad,Africa,1952,38.092,2682462,1178.665927,2
581,Chad,Africa,1957,39.881,2894855,1308.495577,2
582,Chad,Africa,1962,41.716,3150417,1389.817618,2
583,Chad,Africa,1967,43.601,3495967,1196.810565,2
584,Chad,Africa,1972,45.569,3899068,1104.103987,2
585,Chad,Africa,1977,47.383,4388260,1133.98495,2
586,Chad,Africa,1982,49.517,4875118,797.9081006,2
587,Chad,Africa,1987,51.051,5498955,952.386129,2
588,Chad,Africa,1992,51.724,6429417,1058.0643,2
589,Chad,Africa,1997,51.573,7562011,1004.961353,2
590,Chad,Africa,2002,50.525,8835739,1156.18186,2
591,Chad,Africa,2007,50.651,10238807,1704.063724,2
592,Chile,Americas,1952,54.745,6377619,3939.978789,2
593,Chile,Americas,1957,56.074,7048426,4315.622723,2
594,Chile,Americas,1962,57.924,7961258,4519.094331,2
595,Chile,Americas,1967,60.523,8858908,5106.654313,2
596,Chile,Americas,1972,63.441,9717524,5494.024437,2
597,Chile,Americas,1977,67.052,10599793,4756.763836,0
598,Chile,Americas,1982,70.565,11487112,5095.665738,0
599,Chile,Americas,1987,72.492,12463354,5547.063754,0
600,Chile,Americas,1992,74.126,13572994,7596.125964,0
601,Chile,Americas,1997,75.816,14599929,10118.05318,0
602,Chile,Americas,2002,77.86,15497046,10778.78385,0
603,Chile,Americas,2007,78.553,16284741,13171.63885,0
604,China,Asia,1952,44.0,556263527,400.448611,1
605,China,Asia,1953,44.55952,581390000,508.9458694,1
606,China,Asia,1954,46.4656,595310000,511.0829177,1
607,China,Asia,1955,48.02216,608655000,526.7439603,1
608,China,Asia,1956,50.44528,621465000,560.4399495,1
609,China,Asia,1957,50.54896,637408000,575.9870009,1
610,China,Asia,1958,50.1584,653235000,622.4985891,1
611,China,Asia,1959,38.40448,666005000,616.1921861,1
612,China,Asia,1960,31.63176,667070000,591.8170473,1
613,China,Asia,1961,34.10448,660330000,492.0062811,1
614,China,Asia,1962,44.50136,665770000,487.6740183,1
615,China,Asia,1963,51.89912,682335000,520.6900172,1
616,China,Asia,1964,53.32072,698355000,566.2947915,1
617,China,Asia,1965,55.6468,715185000,613.4549871,1
618,China,Asia,1966,56.8032,735400000,649.6989604,1
619,China,Asia,1967,58.38112,754550000,612.7056934,1
620,China,Asia,1968,59.4052,774510000,582.400771,1
621,China,Asia,1969,60.9652,796025000,612.5461009,1
622,China,Asia,1970,62.6508,818315000,665.7836557,1
623,China,Asia,1971,63.73736,841105000,677.0101471,1
624,China,Asia,1972,63.11888,862030000,676.9000921,1
625,China,Asia,1973,62.7808,881940000,707.7530136,1
626,China,Asia,1974,62.4996,900350000,701.9200607,1
627,China,Asia,1975,62.69888,916395000,728.9965913,1
628,China,Asia,1976,62.43736,930685000,710.3795745,1
629,China,Asia,1977,63.96736,943455000,741.2374699,1
630,China,Asia,1978,64.24432,956165000,807.6260315,1
631,China,Asia,1979,65.08536,969005000,854.6172386,1
632,China,Asia,1980,66.12216,981235000,868.5881137,1
633,China,Asia,1981,66.44976,993861000,904.83126,1
634,China,Asia,1982,65.525,1000281000,962.4213805,1
635,China,Asia,1987,67.274,1084035000,1378.904018,1
636,China,Asia,1992,68.69,1164970000,1655.784158,1
637,China,Asia,1997,70.426,1230075000,2289.234136,1
638,China,Asia,2002,72.028,1280400000,3119.280896,1
639,China,Asia,2007,72.961,1318683096,4959.114854,1
640,Colombia,Americas,1952,50.643,12350771,2144.115096,2
641,Colombia,Americas,1957,55.118,14485993,2323.805581,2
642,Colombia,Americas,1962,57.863,17009885,2492.351109,2
643,Colombia,Americas,1967,59.963,19764027,2678.729839,2
644,Colombia,Americas,1972,61.623,22542890,3264.660041,2
645,Colombia,Americas,1977,63.837,25094412,3815.80787,2
646,Colombia,Americas,1982,66.653,27764644,4397.575659,0
647,Colombia,Americas,1987,67.768,30964245,4903.2191,0
648,Colombia,Americas,1992,68.421,34202721,5444.648617,0
649,Colombia,Americas,1997,70.313,37657830,6117.361746,0
650,Colombia,Americas,2002,71.682,41008227,5755.259962,0
651,Colombia,Americas,2007,72.889,44227550,7006.580419,0
652,Comoros,Africa,1952,40.715,153936,1102.990936,2
653,Comoros,Africa,1957,42.46,170928,1211.148548,2
654,Comoros,Africa,1962,44.467,191689,1406.648278,2
655,Comoros,Africa,1967,46.472,217378,1876.029643,2
656,Comoros,Africa,1972,48.944,250027,1937.577675,2
657,Comoros,Africa,1977,50.939,304739,1172.603047,2
658,Comoros,Africa,1982,52.933,348643,1267.100083,2
659,Comoros,Africa,1987,54.926,395114,1315.980812,2
660,Comoros,Africa,1992,57.939,454429,1246.90737,2
661,Comoros,Africa,1997,60.66,527982,1173.618235,2
662,Comoros,Africa,2002,62.974,614382,1075.811558,2
663,Comoros,Africa,2007,65.152,710960,986.1478792,2
664,"Congo, Dem. Rep.",Africa,1952,39.143,14100005,780.5423257,2
665,"Congo, Dem. Rep.",Africa,1957,40.652,15577932,905.8602303,2
666,"Congo, Dem. Rep.",Africa,1962,42.122,17486434,896.3146335,2
667,"Congo, Dem. Rep.",Africa,1967,44.056,19941073,861.5932424,2
668,"Congo, Dem. Rep.",Africa,1972,45.989,23007669,904.8960685,2
669,"Congo, Dem. Rep.",Africa,1977,47.804,26480870,795.757282,2
670,"Congo, Dem. Rep.",Africa,1982,47.784,30646495,673.7478181,2
671,"Congo, Dem. Rep.",Africa,1987,47.412,35481645,672.774812,2
672,"Congo, Dem. Rep.",Africa,1992,45.548,41672143,457.7191807,2
673,"Congo, Dem. Rep.",Africa,1997,42.587,47798986,312.188423,2
674,"Congo, Dem. Rep.",Africa,2002,44.966,55379852,241.1658765,2
675,"Congo, Dem. Rep.",Africa,2007,46.462,64606759,277.5518587,2
676,"Congo, Rep.",Africa,1952,42.111,854885,2125.621418,2
677,"Congo, Rep.",Africa,1957,45.053,940458,2315.056572,2
678,"Congo, Rep.",Africa,1962,48.435,1047924,2464.783157,2
679,"Congo, Rep.",Africa,1967,52.04,1179760,2677.939642,2
680,"Congo, Rep.",Africa,1972,54.907,1340458,3213.152683,2
681,"Congo, Rep.",Africa,1977,55.625,1536769,3259.178978,2
682,"Congo, Rep.",Africa,1982,56.695,1774735,4879.507522,2
683,"Congo, Rep.",Africa,1987,57.47,2064095,4201.194937,2
684,"Congo, Rep.",Africa,1992,56.433,2409073,4016.239529,2
685,"Congo, Rep.",Africa,1997,52.962,2800947,3484.164376,2
686,"Congo, Rep.",Africa,2002,52.97,3328795,3484.06197,2
687,"Congo, Rep.",Africa,2007,55.322,3800610,3632.557798,2
688,Costa Rica,Americas,1950,55.6,866982,2439.821535,2
689,Costa Rica,Americas,1952,57.206,926317,2627.009471,2
690,Costa Rica,Americas,1957,60.026,1112300,2990.010802,2
691,Costa Rica,Americas,1962,62.842,1345187,3460.937025,2
692,Costa Rica,Americas,1967,65.424,1588717,4161.727834,2
693,Costa Rica,Americas,1972,67.849,1834796,5118.146939,0
694,Costa Rica,Americas,1977,70.75,2108457,5926.876967,0
695,Costa Rica,Americas,1982,73.45,2424367,5262.734751,0
696,Costa Rica,Americas,1987,74.752,2799811,5629.915318,0
697,Costa Rica,Americas,1992,75.713,3173216,6160.416317,0
698,Costa Rica,Americas,1997,77.26,3518107,6677.045314,0
699,Costa Rica,Americas,2002,78.123,3834934,7723.447195,0
700,Costa Rica,Americas,2007,78.782,4133884,9645.06142,0
701,Cote d'Ivoire,Africa,1952,40.477,2977019,1388.594732,2
702,Cote d'Ivoire,Africa,1957,42.469,3300000,1500.895925,2
703,Cote d'Ivoire,Africa,1962,44.93,3832408,1728.869428,2
704,Cote d'Ivoire,Africa,1967,47.35,4744870,2052.050473,2
705,Cote d'Ivoire,Africa,1972,49.801,6071696,2378.201111,2
706,Cote d'Ivoire,Africa,1977,52.374,7459574,2517.736547,2
707,Cote d'Ivoire,Africa,1982,53.983,9025951,2602.710169,2
708,Cote d'Ivoire,Africa,1987,54.655,10761098,2156.956069,2
709,Cote d'Ivoire,Africa,1992,52.044,12772596,1648.073791,2
710,Cote d'Ivoire,Africa,1997,47.991,14625967,1786.265407,2
711,Cote d'Ivoire,Africa,2002,46.832,16252726,1648.800823,2
712,Cote d'Ivoire,Africa,2007,48.328,18013409,1544.750112,2
713,Croatia,Europe,1952,61.21,3882229,3119.23652,2
714,Croatia,Europe,1957,64.77,3991242,4338.231617,2
715,Croatia,Europe,1962,67.13,4076557,5477.890018,0
716,Croatia,Europe,1967,68.5,4174366,6960.297861,0
717,Croatia,Europe,1972,69.61,4225310,9164.090127,0
718,Croatia,Europe,1977,70.64,4318673,11305.38517,0
719,Croatia,Europe,1982,70.46,4413368,13221.82184,0
720,Croatia,Europe,1987,71.52,4484310,13822.58394,0
721,Croatia,Europe,1992,72.527,4494013,8447.794873,0
722,Croatia,Europe,1997,73.68,4444595,9875.604515,0
723,Croatia,Europe,2002,74.876,4481020,11628.38895,0
724,Croatia,Europe,2007,75.748,4493312,14619.22272,0
725,Cuba,Americas,1950,55.714,5784797,5180.436272,2
726,Cuba,Americas,1952,59.421,6007797,5586.53878,2
727,Cuba,Americas,1957,62.325,6640752,6092.174359,2
728,Cuba,Americas,1962,65.246,7254373,5180.75591,0
729,Cuba,Americas,1967,68.29,8139332,5690.268015,0
730,Cuba,Americas,1972,70.723,8831348,5305.445256,0
731,Cuba,Americas,1977,72.649,9537988,6380.494966,0
732,Cuba,Americas,1982,73.717,9789224,7316.918107,0
733,Cuba,Americas,1987,74.174,10239839,7532.924763,0
734,Cuba,Americas,1992,74.414,10723260,5592.843963,0
735,Cuba,Americas,1997,76.151,10983007,5431.990415,0
736,Cuba,Americas,2002,77.158,11226999,6340.646683,0
737,Cuba,Americas,2007,78.273,11416987,8948.102923,0
738,Cyprus,Europe,1972,71.41,626300,7624.588571,0
739,Cyprus,Europe,1977,73.7,598400,8898.469477,0
740,Cyprus,Europe,1982,75.0,624300,11663.93819,0
741,Cyprus,Europe,1987,76.136,659400,14634.94796,0
742,Cyprus,Europe,1992,76.826,707285,18364.49845,0
743,Cyprus,Europe,1997,77.95,743728,20409.22897,0
744,Cyprus,Europe,2002,78.957,767314,23683.60331,0
745,Cyprus,Europe,2007,79.035,788457,26002.87197,0
746,Czech Republic,Europe,1950,64.43,8925122,6690.749648,0
747,Czech Republic,Europe,1951,65.25,9023170,6734.885719,0
748,Czech Republic,Europe,1952,66.87,9125183,6876.14025,0
749,Czech Republic,Europe,1953,67.56,9220908,6774.039587,0
750,Czech Republic,Europe,1954,68.05,9290617,6979.21869,0
751,Czech Republic,Europe,1955,68.97,9365969,7495.881059,0
752,Czech Republic,Europe,1956,69.37,9442040,7855.581257,0
753,Czech Republic,Europe,1957,69.03,9513758,8256.343918,0
754,Czech Republic,Europe,1958,69.94,9574650,8811.025887,0
755,Czech Republic,Europe,1959,69.92,9618554,9135.702191,0
756,Czech Republic,Europe,1960,70.46,9659818,9763.502773,0
757,Czech Republic,Europe,1961,70.64,9587250,10060.06939,0
758,Czech Republic,Europe,1962,69.9,9620282,10136.86713,0
759,Czech Republic,Europe,1963,70.42,9666468,9880.818469,0
760,Czech Republic,Europe,1964,70.58,9726030,10268.34191,0
761,Czech Republic,Europe,1965,70.27,9776922,10574.6228,0
762,Czech Republic,Europe,1966,70.49,9815359,10972.00996,0
763,Czech Republic,Europe,1967,70.38,9835109,11399.44489,0
764,Czech Republic,Europe,1968,69.94,9851051,11893.045,0
765,Czech Republic,Europe,1969,69.44,9806577,12144.16425,0
766,Czech Republic,Europe,1970,69.53,9795226,12359.08198,0
767,Czech Republic,Europe,1971,69.77,9824749,12726.07613,0
768,Czech Republic,Europe,1972,70.29,9862158,13108.4536,0
769,Czech Republic,Europe,1973,70.13,9912080,13457.94085,0
770,Czech Republic,Europe,1974,70.21,9975770,13843.19819,0
771,Czech Republic,Europe,1975,70.55,10042019,14142.29877,0
772,Czech Republic,Europe,1976,70.66,10105143,14260.47536,0
773,Czech Republic,Europe,1977,70.71,10161915,14800.16062,0
774,Czech Republic,Europe,1978,70.78,10212894,14882.16908,0
775,Czech Republic,Europe,1979,70.89,10259670,14916.48544,0
776,Czech Republic,Europe,1980,70.42,10288726,15255.986,0
777,Czech Republic,Europe,1981,70.86,10297904,15123.0591,0
778,Czech Republic,Europe,1982,70.96,10303704,15377.22855,0
779,Czech Republic,Europe,1983,70.73,10306888,15571.71065,0
780,Czech Republic,Europe,1984,70.99,10309224,15900.92311,0
781,Czech Republic,Europe,1985,71.2,10310162,15992.09469,0
782,Czech Republic,Europe,1986,71.13,10308836,16259.80427,0
783,Czech Republic,Europe,1987,71.58,10311597,16310.4434,0
784,Czech Republic,Europe,1988,71.78,10313782,16644.97723,0
785,Czech Republic,Europe,1989,71.83,10314343,16757.82085,0
786,Czech Republic,Europe,1990,71.49,10309514,16270.17261,0
787,Czech Republic,Europe,1991,72.03,10305158,14376.48735,0
788,Czech Republic,Europe,1992,72.4,10315702,14297.02122,0
789,Czech Republic,Europe,1993,72.92,10326434,14300.96105,0
790,Czech Republic,Europe,1994,73.13,10330165,14617.02155,0
791,Czech Republic,Europe,1995,73.26,10323830,15493.47308,0
792,Czech Republic,Europe,1996,73.9,10311817,16137.212,0
793,Czech Republic,Europe,1997,74.01,10300707,16048.51424,0
794,Czech Republic,Europe,1998,74.63,10290949,15959.62777,0
795,Czech Republic,Europe,1999,74.81,10280436,16205.16024,0
796,Czech Republic,Europe,2000,75.06,10270128,16823.23775,0
797,Czech Republic,Europe,2001,75.39,10262308,17255.90228,0
798,Czech Republic,Europe,2002,75.51,10256295,17596.21022,0
799,Czech Republic,Europe,2003,75.46,10251087,18237.58775,0
800,Czech Republic,Europe,2004,76.01,10246178,19061.06809,0
801,Czech Republic,Europe,2005,76.22,10241138,20281.0,0
802,Czech Republic,Europe,2006,76.78,10235455,21577.07702,0
803,Czech Republic,Europe,2007,76.486,10228744,22833.30851,0
804,Denmark,Europe,1950,70.33,4271000,9675.477458,0
805,Denmark,Europe,1951,70.93,4303620,9666.254146,0
806,Denmark,Europe,1952,70.78,4334000,9692.385245,0
807,Denmark,Europe,1953,71.15,4369280,10161.10541,0
808,Denmark,Europe,1954,71.35,4406000,10272.20028,0
809,Denmark,Europe,1955,71.92,4439000,10305.71133,0
810,Denmark,Europe,1956,72.05,4466471,10366.19,0
811,Denmark,Europe,1957,71.81,4487831,11099.65935,0
812,Denmark,Europe,1958,72.24,4515132,11280.99757,0
813,Denmark,Europe,1959,72.22,4546636,12036.20036,0
814,Denmark,Europe,1960,72.21,4581000,12279.61856,0
815,Denmark,Europe,1961,72.47,4609817,12976.43602,0
816,Denmark,Europe,1962,72.35,4646899,13583.31351,0
817,Denmark,Europe,1963,72.44,4683579,13561.43467,0
818,Denmark,Europe,1964,72.52,4720171,14715.16498,0
819,Denmark,Europe,1965,72.4,4758100,15263.86573,0
820,Denmark,Europe,1966,72.48,4797500,15551.56018,0
821,Denmark,Europe,1967,72.96,4838800,15937.21123,0
822,Denmark,Europe,1968,73.17,4867300,16494.95248,0
823,Denmark,Europe,1969,73.26,4890687,17461.79325,0
824,Denmark,Europe,1970,73.38,4928757,17677.79288,0
825,Denmark,Europe,1971,73.44,4963126,18023.43374,0
826,Denmark,Europe,1972,73.47,4991596,18866.20721,0
827,Denmark,Europe,1973,73.71,5021861,19433.4781,0
828,Denmark,Europe,1974,73.84,5045297,19162.84526,0
829,Denmark,Europe,1975,74.11,5059861,18981.55018,0
830,Denmark,Europe,1976,73.78,5072596,20159.41674,0
